NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y
"Census Tract 118, New York County, New York",1918.0,9054.0, New York,061,011800,36061011800,Census Tract 118, New York County,8657,10617,176760.0,0.0,40.7652748,-73.9608554,35620.0,"New York-Newark-Jersey City, N",3.30985,3.3,0.01774004244,1.885208e-05,4,176761
"Census Tract 120, New York County, New York",797.0,3103.0, New York,061,012000,36061012000,Census Tract 120, New York County,8000,9860,173024.0,0.0,40.7669264,-73.9647673,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.0178337711,1.845402e-05,1,173025
"Census Tract 121.01, New York County, New York",358.0,2926.0, New York,061,012101,36061012101,Census Tract 121.01, New York County,8956,10958,89046.0,0.0,40.7591106,-73.9902796,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0124949935,9.49613e-06,4,89046
"Census Tract 121.02, New York County, New York",982.0,4735.0, New York,061,012102,36061012102,Census Tract 121.02, New York County,10015,12108,89113.0,0.0,40.7603073,-73.99312,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01250197828,9.50339e-06,4,89112
"Census Tract 122, New York County, New York",803.0,2608.0, New York,061,012200,36061012200,Census Tract 122, New York County,8676,10637,172615.0,0.0,40.7682812,-73.9679849,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01781692572,1.841089e-05,1,172617
"Census Tract 124, New York County, New York",2380.0,10626.0, New York,061,012400,36061012400,Census Tract 124, New York County,8001,9861,171573.0,75103.0,40.7660559,-73.9529175,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02362489401,2.630932e-05,4,246678
"Census Tract 126.01, New York County, New York",1609.0,6791.0, New York,061,012601,36061012601,Census Tract 126.01, New York County,10001,12087,94351.0,0.0,40.7679933,-73.9574068,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01318999184,1.00632e-05,4,94351
"Census Tract 126.02, New York County, New York",1582.0,5076.0, New York,061,012602,36061012602,Census Tract 126.02, New York County,9999,12085,89311.0,0.0,40.7689663,-73.9597087,35620.0,"New York-Newark-Jersey City, N",2.56828,2.6,0.01290889927,9.52582e-06,3,89311
"Census Tract 127, New York County, New York",1010.0,6783.0, New York,061,012700,36061012700,Census Tract 127, New York County,8011,9873,174025.0,0.0,40.762237,-73.9898561,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01851912627,1.855933e-05,4,174024
"Census Tract 128, New York County, New York",1437.0,5029.0, New York,061,012800,36061012800,Census Tract 128, New York County,8012,9874,178793.0,0.0,40.7713809,-73.9615172,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01820522504,1.907061e-05,1,178794
"Census Tract 130, New York County, New York",929.0,3581.0, New York,061,013000,36061013000,Census Tract 130, New York County,8013,9875,178226.0,0.0,40.7727364,-73.9647332,35620.0,"New York-Newark-Jersey City, N",1.0,1.0,0.01818568418,1.901035e-05,1,178226
"Census Tract 132.01, New York County, New York",321.0,2614.0, New York,061,013201,36061013201,Census Tract 132.01, New York County,10008,12096,78040.0,92932.0,40.7686024,-73.9508486,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02396341929,1.823547e-05,4,170972
"Census Tract 132.02, New York County, New York",616.0,3075.0, New York,061,013202,36061013202,Census Tract 132.02, New York County,10009,12097,68947.0,0.0,40.7698148,-73.9496966,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01107760824,7.354e-06,4,68948
"Census Tract 132.03, New York County, New York",1284.0,4717.0, New York,061,013203,36061013203,Census Tract 132.03, New York County,8963,10965,53877.0,0.0,40.7708902,-73.9522736,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.00971871789,5.74654e-06,4,53876
"Census Tract 133, New York County, New York",744.0,6235.0, New York,061,013300,36061013300,Census Tract 133, New York County,8014,9876,174355.0,0.0,40.7647381,-73.9880352,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01852561531,1.859527e-05,4,174355
"Census Tract 134, New York County, New York",1978.0,10759.0, New York,061,013400,36061013400,Census Tract 134, New York County,8015,9877,181769.0,0.0,40.7717015,-73.9561657,35620.0,"New York-Newark-Jersey City, N",3.326691,3.3,0.01797525085,1.938811e-05,4,181770
"Census Tract 2, Queens County, New York",642.0,2638.0, New York,081,000200,36081000200,Census Tract 2, Queens County,9309,11351,156595.0,0.0,40.6932923,-73.8661578,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01635715049,1.668352e-05,3,156595
"Census Tract 4, Queens County, New York",991.0,4280.0, New York,081,000400,36081000400,Census Tract 4, Queens County,9270,11311,224878.0,0.0,40.6896831,-73.8647717,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02069235929,2.39571e-05,3,224879
"Census Tract 6, Queens County, New York",888.0,4039.0, New York,081,000600,36081000600,Census Tract 6, Queens County,9271,11312,214286.0,0.0,40.6859083,-73.8637277,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02039520267,2.282737e-05,3,214286
"Census Tract 7.01, Queens County, New York",629.0,2694.0, New York,081,000701,36081000701,Census Tract 7.01, Queens County,8972,10974,240557.0,0.0,40.742853,-73.9528369,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02168521953,2.564748e-05,4,240556
"Census Tract 7.02, Queens County, New York",759.0,3205.0, New York,081,000702,36081000702,Census Tract 7.02, Queens County,9046,11059,304488.0,0.0,40.7464165,-73.9502809,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0270710509,3.246516e-05,4,304486
"Census Tract 8, Queens County, New York",744.0,3146.0, New York,081,000800,36081000800,Census Tract 8, Queens County,9272,11313,189824.0,0.0,40.6873473,-73.8582587,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01886898573,2.022191e-05,3,189824
"Census Tract 10, Queens County, New York",875.0,4470.0, New York,081,001000,36081001000,Census Tract 10, Queens County,9273,11314,161256.0,0.0,40.6907493,-73.8592987,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01695523154,1.71794e-05,3,161256
"Census Tract 12, Queens County, New York",760.0,3615.0, New York,081,001200,36081001200,Census Tract 12, Queens County,9274,11315,227157.0,0.0,40.6942784,-73.8608412,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0203931247,2.420154e-05,3,227158
"Census Tract 14, Queens County, New York",994.0,4080.0, New York,081,001400,36081001400,Census Tract 14, Queens County,9221,11259,213714.0,0.0,40.6950787,-73.85525,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01929482526,2.276967e-05,3,213715
"Census Tract 16, Queens County, New York",616.0,2318.0, New York,081,001600,36081001600,Census Tract 16, Queens County,9261,11301,151499.0,0.0,40.6897177,-73.8548395,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01809189495,1.613988e-05,3,151500
"Census Tract 18, Queens County, New York",669.0,2599.0, New York,081,001800,36081001800,Census Tract 18, Queens County,9275,11316,177489.0,0.0,40.69028,-73.8520154,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01882775356,1.890859e-05,3,177488
"Census Tract 19.02, Queens County, New York",860.0,3376.0, New York,081,001902,36081001902,Census Tract 19.02, Queens County,9047,11060,174026.0,0.0,40.7481798,-73.9401026,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01830675376,1.855578e-05,4,174027
"Census Tract 20, Queens County, New York",363.0,1577.0, New York,081,002000,36081002000,Census Tract 20, Queens County,7873,9711,146397.0,0.0,40.6913525,-73.849516,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01803759939,1.559651e-05,3,146397
"Census Tract 22, Queens County, New York",567.0,2226.0, New York,081,002200,36081002200,Census Tract 22, Queens County,9276,11317,147490.0,0.0,40.6959777,-73.8505707,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01571854026,1.5714e-05,3,147489
"Census Tract 24, Queens County, New York",566.0,2295.0, New York,081,002400,36081002400,Census Tract 24, Queens County,9277,11318,141901.0,0.0,40.6971881,-73.8465756,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01710866416,1.511876e-05,3,141900
"Census Tract 26, Queens County, New York",552.0,2133.0, New York,081,002600,36081002600,Census Tract 26, Queens County,9278,11319,148030.0,0.0,40.6972603,-73.8430922,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01950733001,1.57721e-05,3,148032
"Census Tract 28, Queens County, New York",766.0,3454.0, New York,081,002800,36081002800,Census Tract 28, Queens County,9279,11320,225043.0,0.0,40.6923881,-73.8443722,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02013164718,2.397564e-05,3,225043
"Census Tract 30, Queens County, New York",345.0,1609.0, New York,081,003000,36081003000,Census Tract 30, Queens County,9280,11321,112790.0,0.0,40.6916415,-73.8472679,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01696202062,1.201618e-05,3,112789
"Census Tract 31, Queens County, New York",234.0,1125.0, New York,081,003100,36081003100,Census Tract 31, Queens County,9281,11322,164962.0,0.0,40.7531761,-73.9339044,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02233162141,1.759038e-05,4,164961
"Census Tract 32, Queens County, New York",438.0,1783.0, New York,081,003200,36081003200,Census Tract 32, Queens County,9282,11323,161964.0,0.0,40.6873154,-73.846767,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01861996694,1.725379e-05,3,161962
"Census Tract 33.01, Queens County, New York",418.0,2370.0, New York,081,003301,36081003301,Census Tract 33.01, Queens County,9182,11219,190890.0,0.0,40.7514197,-73.9389266,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02574200428,2.035481e-05,4,190890
"Census Tract 33.02, Queens County, New York",260.0,1214.0, New York,081,003302,36081003302,Census Tract 33.02, Queens County,9042,11055,327948.0,0.0,40.7559512,-73.9375672,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02864110357,3.497146e-05,4,327946
"Census Tract 34, Queens County, New York",520.0,2545.0, New York,081,003400,36081003400,Census Tract 34, Queens County,10096,12198,213987.0,0.0,40.6847731,-73.8581871,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03574962438,2.279501e-05,3,213986
"Census Tract 36, Queens County, New York",738.0,3550.0, New York,081,003600,36081003600,Census Tract 36, Queens County,10100,12203,180006.0,0.0,40.6837714,-73.8568176,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03231472113,1.917504e-05,3,180006
"Census Tract 38, Queens County, New York",648.0,2736.0, New York,081,003800,36081003800,Census Tract 38, Queens County,10101,12205,176214.0,0.0,40.6847999,-73.8474941,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02413465681,1.877138e-05,3,176214
"Census Tract 39, Queens County, New York",329.0,1389.0, New York,081,003900,36081003900,Census Tract 39, Queens County,10097,12199,146970.0,0.0,40.7627994,-73.9409316,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02157197938,1.567424e-05,4,146971
"Census Tract 40.01, Queens County, New York",515.0,2107.0, New York,081,004001,36081004001,Census Tract 40.01, Queens County,10102,12206,174292.0,0.0,40.6832481,-73.8458743,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0236024666,1.856599e-05,3,174290
"Census Tract 40.02, Queens County, New York",369.0,1583.0, New York,081,004002,36081004002,Census Tract 40.02, Queens County,9304,11346,130914.0,0.0,40.6815294,-73.8429597,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01942985067,1.394516e-05,3,130915
"Census Tract 42, Queens County, New York",948.0,3862.0, New York,081,004200,36081004200,Census Tract 42, Queens County,10103,12207,200287.0,0.0,40.6818145,-73.8579641,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02693525774,2.13346e-05,3,200285
"Census Tract 43, Queens County, New York",497.0,2193.0, New York,081,004300,36081004300,Census Tract 43, Queens County,10104,12208,170813.0,0.0,40.7609451,-73.9375143,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01983877041,1.821645e-05,4,170813
"Census Tract 44.01, Queens County, New York",796.0,3869.0, New York,081,004401,36081004401,Census Tract 44.01, Queens County,9315,11358,262558.0,0.0,40.6771807,-73.8593613,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02483937739,2.7966e-05,3,262558
"Census Tract 47, Queens County, New York",872.0,3650.0, New York,081,004700,36081004700,Census Tract 47, Queens County,10086,12188,179250.0,0.0,40.7602879,-73.9331578,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01794696162,1.911597e-05,4,179249
"Census Tract 51, Queens County, New York",409.0,1737.0, New York,081,005100,36081005100,Census Tract 51, Queens County,9292,11333,137123.0,0.0,40.7556398,-73.9321381,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01732316248,1.462246e-05,4,137123
"Census Tract 52, Queens County, New York",716.0,2845.0, New York,081,005200,36081005200,Census Tract 52, Queens County,9216,11254,130623.0,0.0,40.6807593,-73.8546641,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01798360447,1.391391e-05,3,130623
"Census Tract 53, Queens County, New York",973.0,5039.0, New York,081,005300,36081005300,Census Tract 53, Queens County,10088,12190,196497.0,0.0,40.7603485,-73.9292728,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02714062157,2.095539e-05,4,196497
"Census Tract 54, Queens County, New York",1485.0,5916.0, New York,081,005400,36081005400,Census Tract 54, Queens County,10089,12191,416102.0,0.0,40.6787479,-73.8487787,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03117909621,4.432183e-05,3,416104
"Census Tract 55, Queens County, New York",251.0,1025.0, New York,081,005500,36081005500,Census Tract 55, Queens County,9298,11340,165967.0,0.0,40.7537948,-73.9277888,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01725464484,1.769774e-05,4,165966
"Census Tract 57, Queens County, New York",748.0,4229.0, New York,081,005700,36081005700,Census Tract 57, Queens County,7889,9728,223565.0,0.0,40.7569544,-73.9256721,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02207187659,2.384104e-05,4,223567
"Census Tract 58, Queens County, New York",1449.0,6228.0, New York,081,005800,36081005800,Census Tract 58, Queens County,10090,12192,590419.0,0.0,40.6735448,-73.8486894,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03885508929,6.288472e-05,3,590421
"Census Tract 3, Richmond County, New York",538.0,2123.0, New York,085,000300,36085000300,Census Tract 3, Richmond County,8116,9987,377461.0,2080565.0,40.6433411,-74.0752575,35620.0,"New York-Newark-Jersey City, N",3.906053,3.9,0.06989787704,0.0002616856,4,2458026
"Census Tract 6, Richmond County, New York",421.0,2331.0, New York,085,000600,36085000600,Census Tract 6, Richmond County,8117,9988,666769.0,2045497.0,40.6104075,-74.060977,35620.0,"New York-Newark-Jersey City, N",3.14538,3.1,0.07698370332,0.00028863937,3,2712266
"Census Tract 7, Richmond County, New York",1077.0,4325.0, New York,085,000700,36085000700,Census Tract 7, Richmond County,8622,10580,528114.0,605460.0,40.6478262,-74.0809582,35620.0,"New York-Newark-Jersey City, N",3.449973,3.4,0.05025807145,0.00012068715,4,1133575
"Census Tract 8, Richmond County, New York",1461.0,5553.0, New York,085,000800,36085000800,Census Tract 8, Richmond County,8118,9989,799850.0,0.0,40.6119514,-74.0677131,35620.0,"New York-Newark-Jersey City, N",3.584842,3.6,0.0444327921,8.511325e-05,4,799851
"Census Tract 9, Richmond County, New York",386.0,1875.0, New York,085,000900,36085000900,Census Tract 9, Richmond County,8598,10552,231877.0,0.0,40.6422065,-74.0828564,35620.0,"New York-Newark-Jersey City, N",3.049397,3.0,0.02511738986,2.468535e-05,3,231877
"Census Tract 11, Richmond County, New York",690.0,3146.0, New York,085,001100,36085001100,Census Tract 11, Richmond County,8119,9990,325090.0,0.0,40.6387763,-74.0826654,35620.0,"New York-Newark-Jersey City, N",3.586707,3.6,0.02774556734,3.460691e-05,4,325090
"Census Tract 17, Richmond County, New York",278.0,1293.0, New York,085,001700,36085001700,Census Tract 17, Richmond County,8120,9991,306005.0,0.0,40.6344084,-74.0812295,35620.0,"New York-Newark-Jersey City, N",3.011288,3.0,0.02371004957,3.257299e-05,3,306003
"Census Tract 20.01, Richmond County, New York",702.0,2909.0, New York,085,002001,36085002001,Census Tract 20.01, Richmond County,8623,10581,512964.0,0.0,40.6068893,-74.0709805,35620.0,"New York-Newark-Jersey City, N",3.365071,3.4,0.03573236103,5.458129e-05,4,512965
"Census Tract 20.02, Richmond County, New York",787.0,3182.0, New York,085,002002,36085002002,Census Tract 20.02, Richmond County,8121,9992,771749.0,0.0,40.6014736,-74.070295,35620.0,"New York-Newark-Jersey City, N",2.820381,2.8,0.04168541712,8.211015e-05,3,771749
"Census Tract 136.01, New York County, New York",465.0,1849.0, New York,061,013601,36061013601,Census Tract 136.01, New York County,10010,12098,37574.0,111000.0,40.7720164,-73.9462409,35620.0,"New York-Newark-Jersey City, N",2.213231,2.2,0.01930851596,1.584733e-05,2,148574
"Census Tract 136.02, New York County, New York",1771.0,6778.0, New York,061,013602,36061013602,Census Tract 136.02, New York County,8964,10966,56420.0,0.0,40.7718694,-73.9485449,35620.0,"New York-Newark-Jersey City, N",3.204807,3.2,0.00995009504,6.01796e-06,3,56420
"Census Tract 136.03, New York County, New York",733.0,3553.0, New York,061,013603,36061013603,Census Tract 136.03, New York County,10007,12095,53824.0,0.0,40.7728408,-73.9508479,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.00971893971,5.74107e-06,4,53824
"Census Tract 136.04, New York County, New York",685.0,4004.0, New York,061,013604,36061013604,Census Tract 136.04, New York County,8962,10964,71690.0,0.0,40.7739561,-73.9484961,35620.0,"New York-Newark-Jersey City, N",3.435286,3.4,0.01314537325,7.64695e-06,4,71690
