ct2010,count,NAME,income,population,state,county,tract,GEOID20,area_x,city,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area_y,area_code
36.01,95,"Census Tract 36.01, New York County, New York",563.0,2909.0, New York,61,3601,36061003601,Census Tract 36.01, New York County,7968,9819,99812.0,0.0,40.7223222,-73.9911397,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01332538233,1.063834e-05,4,99811,36.01
36.02,128,"Census Tract 36.02, New York County, New York",348.0,3300.0, New York,61,3602,36061003602,Census Tract 36.02, New York County,8610,10566,89011.0,0.0,40.7245631,-73.990206,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01320201261,9.48735e-06,4,89009,36.02
37.0,371,"Census Tract 37, Kings County, New York",545.0,2568.0, New York,47,3700,36047003700,Census Tract 37, Kings County,7549,9327,166448.0,0.0,40.6893925,-73.9847008,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02422295995,1.773227e-05,4,166448,37.0
38.0,1214,"Census Tract 38, Bronx County, New York",267.0,1169.0, New York,5,3800,36005003800,Census Tract 38, Bronx County,7613,9393,63397.0,0.0,40.8202946,-73.8633435,35620.0,"New York-Newark-Jersey City, N",3.986842,4.0,0.01131479031,6.76699e-06,4,63397,38.0
38.0,1214,"Census Tract 38, Kings County, New York",331.0,1335.0, New York,47,3800,36047003800,Census Tract 38, Kings County,9722,11785,127478.0,320787.0,40.6344225,-74.0357544,35620.0,"New York-Newark-Jersey City, N",1.782266,1.8,0.05211953918,4.771678e-05,2,448265,38.0
38.0,1214,"Census Tract 38, New York County, New York",1021.0,8886.0, New York,61,3800,36061003800,Census Tract 38, New York County,7969,9820,202370.0,0.0,40.727367,-73.9884655,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01856314658,2.157113e-05,4,202369,38.0
38.0,1214,"Census Tract 38, Queens County, New York",648.0,2736.0, New York,81,3800,36081003800,Census Tract 38, Queens County,10101,12205,176214.0,0.0,40.6847999,-73.8474941,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02413465681,1.877138e-05,3,176214,38.0
39.0,1259,"Census Tract 39, Bronx County, New York",1075.0,6736.0, New York,5,3900,36005003900,Census Tract 39, Bronx County,8826,10807,216210.0,0.0,40.8097217,-73.9214264,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02491616232,2.307453e-05,4,216210,39.0
39.0,1259,"Census Tract 39, Kings County, New York",437.0,2340.0, New York,47,3900,36047003900,Census Tract 39, Kings County,7550,9328,156923.0,0.0,40.6849013,-73.980824,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01614874178,1.671639e-05,4,156923,39.0
39.0,1259,"Census Tract 39, Queens County, New York",329.0,1389.0, New York,81,3900,36081003900,Census Tract 39, Queens County,10097,12199,146970.0,0.0,40.7627994,-73.9409316,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02157197938,1.567424e-05,4,146971,39.0
39.0,1259,"Census Tract 39, Richmond County, New York",588.0,2373.0, New York,85,3900,36085003900,Census Tract 39, Richmond County,8152,10028,583060.0,0.0,40.6211881,-74.0933501,35620.0,"New York-Newark-Jersey City, N",1.037253,1.0,0.03574022037,6.205254e-05,1,583059,39.0
40.01,562,"Census Tract 40.01, Bronx County, New York",336.0,1425.0, New York,5,4001,36005004001,Census Tract 40.01, Bronx County,7566,9344,123145.0,0.0,40.8282719,-73.8583355,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01555148509,1.314601e-05,3,123145,40.01
40.01,562,"Census Tract 40.01, New York County, New York",580.0,3599.0, New York,61,4001,36061004001,Census Tract 40.01, New York County,8961,10963,91742.0,0.0,40.7302738,-73.9849042,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01296313777,9.77943e-06,4,91742,40.01
40.01,562,"Census Tract 40.01, Queens County, New York",515.0,2107.0, New York,81,4001,36081004001,Census Tract 40.01, Queens County,10102,12206,174292.0,0.0,40.6832481,-73.8458743,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0236024666,1.856599e-05,3,174290,40.01
40.01,562,"Census Tract 40.01, Richmond County, New York",518.0,2996.0, New York,85,4001,36085004001,Census Tract 40.01, Richmond County,7759,9580,300661.0,0.0,40.6188936,-74.0757005,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02540644956,3.199693e-05,4,300659,40.01
40.02,196,"Census Tract 40.02, New York County, New York",465.0,5615.0, New York,61,4002,36061004002,Census Tract 40.02, New York County,10005,12093,86591.0,0.0,40.7312436,-73.9872095,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01267476452,9.23054e-06,4,86591,40.02
40.02,196,"Census Tract 40.02, Queens County, New York",369.0,1583.0, New York,81,4002,36081004002,Census Tract 40.02, Queens County,9304,11346,130914.0,0.0,40.6815294,-73.8429597,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01942985067,1.394516e-05,3,130915,40.02
40.02,196,"Census Tract 40.02, Richmond County, New York",539.0,2290.0, New York,85,4002,36085004002,Census Tract 40.02, Richmond County,8010,9872,337374.0,0.0,40.6129115,-74.0794206,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03172431135,3.590112e-05,4,337375,40.02
41.0,1051,"Census Tract 41, Bronx County, New York",1363.0,5865.0, New York,5,4100,36005004100,Census Tract 41, Bronx County,8303,10211,184732.0,0.0,40.8113856,-73.9194099,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02247394755,1.97157e-05,4,184732,41.0
41.0,1051,"Census Tract 41, Kings County, New York",655.0,3606.0, New York,47,4100,36047004100,Census Tract 41, Kings County,9612,11672,162009.0,0.0,40.6865996,-73.9850538,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01691570565,1.725868e-05,4,162010,41.0
41.0,1051,"Census Tract 41, New York County, New York",1470.0,7526.0, New York,61,4100,36061004100,Census Tract 41, New York County,8643,10603,191278.0,0.0,40.7191639,-73.9966957,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01835055831,2.038632e-05,4,191277,41.0
42.0,728,"Census Tract 42, Bronx County, New York",2150.0,7789.0, New York,5,4200,36005004200,Census Tract 42, Bronx County,9990,12076,483357.0,0.0,40.8239305,-73.8620068,35620.0,"New York-Newark-Jersey City, N",3.73934,3.7,0.03469615987,5.159605e-05,4,483356,42.0
42.0,728,"Census Tract 42, New York County, New York",432.0,5311.0, New York,61,4200,36061004200,Census Tract 42, New York County,7970,9821,85566.0,0.0,40.7317996,-73.989367,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01669617868,9.12134e-06,4,85566,42.0
42.0,728,"Census Tract 42, Queens County, New York",948.0,3862.0, New York,81,4200,36081004200,Census Tract 42, Queens County,10103,12207,200287.0,0.0,40.6818145,-73.8579641,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02693525774,2.13346e-05,3,200285,42.0
43.0,978,"Census Tract 43, Bronx County, New York",1213.0,5421.0, New York,5,4300,36005004300,Census Tract 43, Bronx County,8827,10808,225395.0,0.0,40.8136213,-73.9170376,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02156364854,2.405606e-05,4,225393,43.0
43.0,978,"Census Tract 43, Kings County, New York",800.0,3662.0, New York,47,4300,36047004300,Census Tract 43, Kings County,9801,11867,165383.0,0.0,40.6882029,-73.9895993,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0183269291,1.761855e-05,4,165384,43.0
43.0,978,"Census Tract 43, New York County, New York",536.0,3684.0, New York,61,4300,36061004300,Census Tract 43, New York County,7971,9822,149239.0,0.0,40.7233237,-73.9954663,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0163744589,1.590679e-05,4,149238,43.0
43.0,978,"Census Tract 43, Queens County, New York",497.0,2193.0, New York,81,4300,36081004300,Census Tract 43, Queens County,10104,12208,170813.0,0.0,40.7609451,-73.9375143,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01983877041,1.821645e-05,4,170813,43.0
44.0,828,"Census Tract 44, Bronx County, New York",1107.0,4401.0, New York,5,4400,36005004400,Census Tract 44, Bronx County,8828,10809,265578.0,0.0,40.8265155,-73.8664136,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02966579,2.835041e-05,3,265578,44.0
44.0,828,"Census Tract 44, Kings County, New York",633.0,2328.0, New York,47,4400,36047004400,Census Tract 44, Kings County,8812,10787,419483.0,817305.0,40.6310418,-74.03732,35620.0,"New York-Newark-Jersey City, N",1.049967,1.0,0.06193535391,0.00013164668,1,1236789,44.0
44.0,828,"Census Tract 44, New York County, New York",3075.0,16600.0, New York,61,4400,36061004400,Census Tract 44, New York County,8955,10957,410012.0,465240.0,40.7278421,-73.9715756,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.05123480775,9.329599e-05,4,875250,44.0
44.01,524,"Census Tract 44.01, Queens County, New York",796.0,3869.0, New York,81,4401,36081004401,Census Tract 44.01, Queens County,9315,11358,262558.0,0.0,40.6771807,-73.8593613,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02483937739,2.7966e-05,3,262558,44.01
45.0,797,"Census Tract 45, Kings County, New York",712.0,3574.0, New York,47,4500,36047004500,Census Tract 45, Kings County,8326,10234,170539.0,0.0,40.688146,-73.995287,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01720422646,1.816769e-05,4,170539,45.0
46.0,384,"Census Tract 46, Bronx County, New York",371.0,1854.0, New York,5,4600,36005004600,Census Tract 46, Bronx County,7554,9332,135339.0,0.0,40.8224189,-73.8691776,35620.0,"New York-Newark-Jersey City, N",3.062498,3.1,0.01662139436,1.444639e-05,3,135338,46.0
46.0,384,"Census Tract 46, Kings County, New York",326.0,1282.0, New York,47,4600,36047004600,Census Tract 46, Kings County,9571,11631,289094.0,528144.0,40.6269928,-74.0363209,35620.0,"New York-Newark-Jersey City, N",1.191034,1.2,0.06781234459,8.698356e-05,1,817237,46.0
47.0,1286,"Census Tract 47, Kings County, New York",441.0,1841.0, New York,47,4700,36047004700,Census Tract 47, Kings County,8327,10235,283961.0,0.0,40.6883662,-74.0018662,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03237345738,3.025092e-05,4,283962,47.0
47.0,1286,"Census Tract 47, Queens County, New York",872.0,3650.0, New York,81,4700,36081004700,Census Tract 47, Queens County,10086,12188,179250.0,0.0,40.7602879,-73.9331578,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01794696162,1.911597e-05,4,179249,47.0
47.0,1286,"Census Tract 47, Richmond County, New York",559.0,2747.0, New York,85,4700,36085004700,Census Tract 47, Richmond County,8153,10029,895658.0,0.0,40.6141999,-74.0947353,35620.0,"New York-Newark-Jersey City, N",2.31995,2.3,0.04656364305,9.531114e-05,2,895656,47.0
48.0,346,"Census Tract 48, Bronx County, New York",1151.0,4757.0, New York,5,4800,36005004800,Census Tract 48, Bronx County,8829,10810,150832.0,0.0,40.8270172,-73.8743044,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01642312434,1.61013e-05,3,150831,48.0
48.0,346,"Census Tract 48, New York County, New York",957.0,6351.0, New York,61,4800,36061004800,Census Tract 48, New York County,8627,10585,175763.0,0.0,40.7338561,-73.9837298,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01768962448,1.873686e-05,4,175763,48.0
49.0,603,"Census Tract 49, Kings County, New York",500.0,2660.0, New York,47,4900,36047004900,Census Tract 49, Kings County,8328,10236,97531.0,0.0,40.6879989,-73.9984362,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01641599676,1.039002e-05,4,97531,49.0
49.0,603,"Census Tract 49, New York County, New York",976.0,4512.0, New York,61,4900,36061004900,Census Tract 49, New York County,7974,9827,207318.0,0.0,40.7250607,-74.0004801,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0213414916,2.209783e-05,4,207318,49.0
50.0,1502,"Census Tract 50, Kings County, New York",599.0,2243.0, New York,47,5000,36047005000,Census Tract 50, Kings County,8329,10237,223992.0,535603.0,40.6242299,-74.0407575,35620.0,"New York-Newark-Jersey City, N",1.452417,1.5,0.05446331335,8.084331e-05,1,759596,50.0
50.0,1502,"Census Tract 50, New York County, New York",881.0,5072.0, New York,61,5000,36061005000,Census Tract 50, New York County,8667,10628,166469.0,0.0,40.7361115,-73.9872138,35620.0,"New York-Newark-Jersey City, N",3.197528,3.2,0.0170420225,1.774659e-05,3,166468,50.0
50.0,1502,"Census Tract 50, Richmond County, New York",1147.0,4061.0, New York,85,5000,36085005000,Census Tract 50, Richmond County,8154,10030,792524.0,42337.0,40.6049549,-74.08666,35620.0,"New York-Newark-Jersey City, N",3.476146,3.5,0.04562141866,8.882809e-05,4,834858,50.0
50.01,219,"Census Tract 50.01, Bronx County, New York",941.0,4465.0, New York,5,5001,36005005001,Census Tract 50.01, Bronx County,9779,11843,97889.0,0.0,40.824997,-73.8778533,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01379751473,1.04494e-05,3,97889,50.01
50.02,198,"Census Tract 50.02, Bronx County, New York",1426.0,6291.0, New York,5,5002,36005005002,Census Tract 50.02, Bronx County,9962,12048,113902.0,0.0,40.8273629,-73.878435,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0147210177,1.215918e-05,3,113902,50.02
51.0,788,"Census Tract 51, Bronx County, New York",1539.0,5858.0, New York,5,5100,36005005100,Census Tract 51, Bronx County,9991,12077,510445.0,0.0,40.8132061,-73.9275676,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04164762987,5.447908e-05,4,510446,51.0
51.0,788,"Census Tract 51, Kings County, New York",669.0,2815.0, New York,47,5100,36047005100,Census Tract 51, Kings County,9744,11807,179702.0,0.0,40.683495,-74.0034808,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.0182540408,1.914273e-05,4,179704,51.0
51.0,788,"Census Tract 51, Queens County, New York",409.0,1737.0, New York,81,5100,36081005100,Census Tract 51, Queens County,9292,11333,137123.0,0.0,40.7556398,-73.9321381,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01732316248,1.462246e-05,4,137123,51.0
52.0,650,"Census Tract 52, Bronx County, New York",554.0,1879.0, New York,5,5200,36005005200,Census Tract 52, Bronx County,8694,10656,182689.0,0.0,40.8256291,-73.8824329,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01764177211,1.950172e-05,3,182689,52.0
52.0,650,"Census Tract 52, Queens County, New York",716.0,2845.0, New York,81,5200,36081005200,Census Tract 52, Queens County,9216,11254,130623.0,0.0,40.6807593,-73.8546641,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01798360447,1.391391e-05,3,130623,52.0
52.01,139,"Census Tract 52.01, Kings County, New York",323.0,1603.0, New York,47,5201,36047005201,Census Tract 52.01, Kings County,8330,10238,133678.0,192294.0,40.6216089,-74.0382101,35620.0,"New York-Newark-Jersey City, N",1.710413,1.7,0.04105533903,3.469179e-05,1,325972,52.01
52.02,126,"Census Tract 52.02, Kings County, New York",653.0,2501.0, New York,47,5202,36047005202,Census Tract 52.02, Kings County,9654,11714,133272.0,440002.0,40.6199915,-74.0399196,35620.0,"New York-Newark-Jersey City, N",1.5799,1.6,0.03912631377,6.100861e-05,1,573276,52.02
53.0,1340,"Census Tract 53, Bronx County, New York",1268.0,5142.0, New York,5,5300,36005005300,Census Tract 53, Bronx County,9998,12084,72049.0,0.0,40.8521987,-73.9217824,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0125009827,7.69383e-06,3,72046,53.0
53.0,1340,"Census Tract 53, Queens County, New York",973.0,5039.0, New York,81,5300,36081005300,Census Tract 53, Queens County,10088,12190,196497.0,0.0,40.7603485,-73.9292728,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02714062157,2.095539e-05,4,196497,53.0
54.0,2004,"Census Tract 54, Bronx County, New York",1175.0,5354.0, New York,5,5400,36005005400,Census Tract 54, Bronx County,8767,10741,196516.0,0.0,40.8298985,-73.8797154,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02127807995,2.0979e-05,3,196516,54.0
54.0,2004,"Census Tract 54, Kings County, New York",866.0,3297.0, New York,47,5400,36047005400,Census Tract 54, Kings County,8331,10239,161905.0,125113.0,40.6167865,-74.0394733,35620.0,"New York-Newark-Jersey City, N",1.809456,1.8,0.04211555323,3.054374e-05,2,287017,54.0
54.0,2004,"Census Tract 54, Queens County, New York",1485.0,5916.0, New York,81,5400,36081005400,Census Tract 54, Queens County,10089,12191,416102.0,0.0,40.6787479,-73.8487787,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03117909621,4.432183e-05,3,416104,54.0
55.0,194,"Census Tract 55, Queens County, New York",251.0,1025.0, New York,81,5500,36081005500,Census Tract 55, Queens County,9298,11340,165967.0,0.0,40.7537948,-73.9277888,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01725464484,1.769774e-05,4,165966,55.0
56.0,281,"Census Tract 56, Bronx County, New York",458.0,2113.0, New York,5,5600,36005005600,Census Tract 56, Bronx County,7571,9350,136188.0,0.0,40.8326118,-73.8790757,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01621652922,1.453931e-05,3,136189,56.0
56.01,224,"Census Tract 56.01, Kings County, New York",553.0,2421.0, New York,47,5601,36047005601,Census Tract 56.01, Kings County,9684,11745,173443.0,207530.0,40.6150045,-74.0376412,35620.0,"New York-Newark-Jersey City, N",1.713916,1.7,0.03837095474,4.054124e-05,1,380974,56.01
56.02,95,"Census Tract 56.02, Kings County, New York",403.0,1787.0, New York,47,5602,36047005602,Census Tract 56.02, Kings County,8332,10240,135056.0,356364.0,40.6127383,-74.0357394,35620.0,"New York-Newark-Jersey City, N",1.755476,1.8,0.03424371652,5.229159e-05,2,491420,56.02
57.0,380,"Census Tract 57, Queens County, New York",748.0,4229.0, New York,81,5700,36081005700,Census Tract 57, Queens County,7889,9728,223565.0,0.0,40.7569544,-73.9256721,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02207187659,2.384104e-05,4,223567,57.0
58.0,1883,"Census Tract 58, Kings County, New York",757.0,2932.0, New York,47,5800,36047005800,Census Tract 58, Kings County,9713,11776,193316.0,0.0,40.6190887,-74.0321884,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01978217896,2.057322e-05,2,193316,58.0
58.0,1883,"Census Tract 58, Queens County, New York",1449.0,6228.0, New York,81,5800,36081005800,Census Tract 58, Queens County,10090,12192,590419.0,0.0,40.6735448,-73.8486894,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03885508929,6.288472e-05,3,590421,58.0
59.0,1627,"Census Tract 59, Kings County, New York",254.0,1143.0, New York,47,5900,36047005900,Census Tract 59, Kings County,8333,10241,355163.0,0.0,40.6794028,-74.0061193,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03203342082,3.783079e-05,4,355161,59.0
59.0,1627,"Census Tract 59, New York County, New York",1137.0,5571.0, New York,61,5900,36061005900,Census Tract 59, New York County,8652,10612,116174.0,0.0,40.7312894,-73.9945614,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01688335777,1.238426e-05,2,116176,59.0
59.0,1627,"Census Tract 59, Queens County, New York",757.0,3771.0, New York,81,5900,36081005900,Census Tract 59, Queens County,9310,11352,190208.0,0.0,40.7597006,-73.9239256,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.02003749722,2.028447e-05,4,190208,59.0
59.02,20,"Census Tract 59.02, Bronx County, New York",498.0,2635.0, New York,5,5902,36005005902,Census Tract 59.02, Bronx County,7555,9333,70347.0,0.0,40.8241059,-73.9234371,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01561914739,7.50928e-06,2,70347,59.02
60.0,540,"Census Tract 60, Bronx County, New York",299.0,1266.0, New York,5,6000,36005006000,Census Tract 60, Bronx County,7563,9341,336489.0,0.0,40.8376356,-73.877771,35620.0,"New York-Newark-Jersey City, N",3.020511,3.0,0.02558731106,3.592596e-05,3,336489,60.0
60.0,540,"Census Tract 60, Kings County, New York",689.0,3262.0, New York,47,6000,36047006000,Census Tract 60, Kings County,8334,10242,152260.0,0.0,40.6220831,-74.0316042,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01766647991,1.620456e-05,2,152260,60.0
60.0,540,"Census Tract 60, New York County, New York",1564.0,5849.0, New York,61,6000,36061006000,Census Tract 60, New York County,7975,9830,118943.0,300815.0,40.7338155,-73.9755951,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04364865422,4.474613e-05,4,419757,60.0
61.0,697,"Census Tract 61, New York County, New York",657.0,4647.0, New York,61,6100,36061006100,Census Tract 61, New York County,7976,9831,142178.0,0.0,40.7337079,-73.9923266,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01595447943,1.515668e-05,2,142179,61.0
61.0,697,"Census Tract 61, Queens County, New York",1297.0,5497.0, New York,81,6100,36081006100,Census Tract 61, Queens County,10091,12193,195055.0,0.0,40.7620307,-73.922041,35620.0,"New York-Newark-Jersey City, N",3.05425,3.1,0.02019731152,2.080228e-05,3,195056,61.0
62.0,507,"Census Tract 62, Bronx County, New York",1854.0,6995.0, New York,5,6200,36005006200,Census Tract 62, Bronx County,8770,10744,194004.0,0.0,40.8332883,-73.8755187,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02219714574,2.071218e-05,3,194006,62.0
62.0,507,"Census Tract 62, Kings County, New York",591.0,2625.0, New York,47,6200,36047006200,Census Tract 62, Kings County,9763,11826,162273.0,0.0,40.624911,-74.0304459,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01740577216,1.727107e-05,2,162274,62.0
63.0,1360,"Census Tract 63, Kings County, New York",466.0,1999.0, New York,47,6300,36047006300,Census Tract 63, Kings County,8335,10243,103152.0,0.0,40.6819491,-74.0013351,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01700433581,1.098784e-05,4,103152,63.0
63.0,1360,"Census Tract 63, New York County, New York",1011.0,6318.0, New York,61,6300,36061006300,Census Tract 63, New York County,8654,10614,178188.0,0.0,40.7344214,-73.9968603,35620.0,"New York-Newark-Jersey City, N",2.252636,2.3,0.0181155385,1.899548e-05,2,178188,63.0
63.0,1360,"Census Tract 63, Queens County, New York",1013.0,5915.0, New York,81,6300,36081006300,Census Tract 63, Queens County,8479,10412,212500.0,0.0,40.7644845,-73.920024,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02070947429,2.266351e-05,3,212500,63.0
