census,county,state,income,population,tract,GEOID20,OBJECTID_1,OBJECTID,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,CBSA10,METRO_NAME,HRS2020,RHRS20,Shape_Leng,Shape_Area,EQINTER20,area
267.02,Bronx County,New York,1668.0,7862.0,026702,36005026702,9770,11834,166368.0,0.0,40.8722664,-73.900119,35620.0,"New York-Newark-Jersey City, N",2.102621,2.1,0.01885396203,1.777176e-05,2,166368
269.0,Bronx County,New York,804.0,3652.0,026900,36005026900,7812,9646,384055.0,27111.0,40.8659029,-73.9094996,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03532763705,4.391837e-05,3,411165
273.0,Bronx County,New York,1537.0,7312.0,027300,36005027300,7813,9647,203341.0,0.0,40.8738945,-73.9032292,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.023688655,2.172194e-05,3,203342
274.01,Bronx County,New York,1304.0,5042.0,027401,36005027401,9957,12043,701116.0,0.0,40.8404445,-73.8226303,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04129354533,7.485938e-05,3,701116
274.02,Bronx County,New York,798.0,3442.0,027402,36005027402,9977,12063,504814.0,706508.0,40.8449055,-73.8173485,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04437071179,0.00012934007,3,1211325
277.0,Bronx County,New York,1261.0,4503.0,027700,36005027700,7814,9649,176019.0,0.0,40.8783975,-73.9014677,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02176705709,1.880443e-05,3,176019
279.0,Bronx County,New York,1701.0,7884.0,027900,36005027900,7815,9650,276331.0,0.0,40.8825586,-73.8972881,35620.0,"New York-Newark-Jersey City, N",2.793457,2.8,0.02825978029,2.95229e-05,3,276332
237.02,Bronx County,New York,341.0,1395.0,023702,36005023702,9774,11838,47892.0,0.0,40.8606441,-73.8973195,35620.0,"New York-Newark-Jersey City, N",2.073884,2.1,0.01025956495,5.11514e-06,2,47893
281.0,Bronx County,New York,892.0,3799.0,028100,36005028100,7556,9334,129158.0,0.0,40.8837896,-73.8906453,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0185407228,1.379924e-05,3,129157
283.0,Bronx County,New York,561.0,2086.0,028300,36005028300,7816,9651,227441.0,0.0,40.8806361,-73.9025714,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0355708624,2.429876e-05,3,227441
285.0,Bronx County,New York,887.0,3538.0,028500,36005028500,7818,9653,263658.0,0.0,40.8864295,-73.9025669,35620.0,"New York-Newark-Jersey City, N",2.505537,2.5,0.03338009704,2.817043e-05,3,263657
286.0,Bronx County,New York,241.0,949.0,028600,36005028600,7560,9338,200018.0,0.0,40.8491849,-73.8477752,35620.0,"New York-Newark-Jersey City, N",2.989118,3.0,0.01927146977,2.135915e-05,3,200019
287.0,Bronx County,New York,889.0,3246.0,028700,36005028700,8771,10745,155302.0,0.0,40.8827147,-73.9046564,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01671577554,1.659205e-05,3,155300
288.0,Bronx County,New York,795.0,3251.0,028800,36005028800,7599,9379,336192.0,0.0,40.8542921,-73.8514721,35620.0,"New York-Newark-Jersey City, N",2.073763,2.1,0.02593771052,3.590305e-05,2,336190
289.0,Bronx County,New York,930.0,4609.0,028900,36005028900,7819,9654,201144.0,0.0,40.87956,-73.9073271,35620.0,"New York-Newark-Jersey City, N",2.996007,3.0,0.01937279926,2.148893e-05,3,201144
594.04,Kings County,New York,1258.0,3811.0,059404,36047059404,8871,10852,213899.0,0.0,40.590829,-73.9470803,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02017332272,2.275416e-05,3,213899
596.0,Kings County,New York,605.0,2264.0,059600,36047059600,9562,11622,173084.0,0.0,40.5910968,-73.9400566,35620.0,"New York-Newark-Jersey City, N",3.496887,3.5,0.02199372354,1.841241e-05,4,173084
598.0,Kings County,New York,936.0,3526.0,059800,36047059800,9912,11988,199216.0,0.0,40.5878962,-73.9362265,35620.0,"New York-Newark-Jersey City, N",3.947463,3.9,0.02355958874,2.119136e-05,4,199216
600.0,Kings County,New York,1680.0,5963.0,060000,36047060000,9916,11993,439917.0,0.0,40.5870743,-73.9456922,35620.0,"New York-Newark-Jersey City, N",3.015498,3.0,0.03266619416,4.67951e-05,3,439918
606.0,Kings County,New York,677.0,2830.0,060600,36047060600,9869,11941,179262.0,0.0,40.5864642,-73.9561214,35620.0,"New York-Newark-Jersey City, N",3.822977,3.8,0.02510504482,1.906861e-05,4,179264
608.0,Kings County,New York,907.0,3673.0,060800,36047060800,9917,11994,401159.0,119875.0,40.5839493,-73.9490961,35620.0,"New York-Newark-Jersey City, N",3.272147,3.3,0.04996584133,5.542106e-05,4,521033
610.02,Kings County,New York,1558.0,5035.0,061002,36047061002,9914,11991,227269.0,298539.0,40.5752803,-73.9555451,35620.0,"New York-Newark-Jersey City, N",2.255938,2.3,0.03039177698,5.592097e-05,2,525810
610.03,Kings County,New York,386.0,1705.0,061003,36047061003,7779,9611,80173.0,0.0,40.5814312,-73.9586937,35620.0,"New York-Newark-Jersey City, N",3.130183,3.1,0.01385295914,8.52769e-06,3,80174
610.04,Kings County,New York,1561.0,5913.0,061004,36047061004,7780,9612,224494.0,0.0,40.5798742,-73.9557652,35620.0,"New York-Newark-Jersey City, N",2.93883,2.9,0.02197421341,2.387726e-05,3,224494
612.0,Kings County,New York,331.0,1062.0,061200,36047061200,9915,11992,198236.0,39403.0,40.5808755,-73.9493716,35620.0,"New York-Newark-Jersey City, N",2.00849,2.0,0.02440222355,2.527582e-05,2,237638
616.0,Kings County,New York,325.0,1424.0,061600,36047061600,9918,11995,726087.0,933068.0,40.5767201,-73.9428777,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.06413174696,0.00017645917,2,1659156
620.0,Kings County,New York,577.0,1847.0,062000,36047062000,10032,12126,319578.0,34799.0,40.5788518,-73.9460579,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.03442881303,3.769156e-05,2,354377
622.0,Kings County,New York,580.0,2540.0,062200,36047062200,9919,11996,247463.0,107697.0,40.5849933,-73.9355825,35620.0,"New York-Newark-Jersey City, N",3.49176,3.5,0.03032584885,3.777786e-05,4,355159
626.0,Kings County,New York,731.0,2776.0,062600,36047062600,9743,11806,318163.0,0.0,40.5923334,-73.9344391,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.03023471245,3.384641e-05,4,318163
628.0,Kings County,New York,1321.0,4702.0,062800,36047062800,9920,11997,767918.0,272494.0,40.589588,-73.9273296,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.04749246207,0.00011067584,4,1040413
632.0,Kings County,New York,379.0,1497.0,063200,36047063200,9870,11942,117438.0,0.0,40.5997604,-73.9315683,35620.0,"New York-Newark-Jersey City, N",3.901419,3.9,0.01815060722,1.249451e-05,4,117438
636.0,Kings County,New York,333.0,1242.0,063600,36047063600,9921,11998,114332.0,0.0,40.6099355,-73.9361435,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01668400762,1.216594e-05,2,114333
638.0,Kings County,New York,554.0,2048.0,063800,36047063800,9922,11999,139188.0,0.0,40.608074,-73.9403,35620.0,"New York-Newark-Jersey City, N",2.053026,2.1,0.02661730132,1.480983e-05,2,139186
640.0,Kings County,New York,432.0,1623.0,064000,36047064000,9923,12000,153403.0,0.0,40.6109971,-73.9402463,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01842536129,1.632352e-05,2,153402
642.0,Kings County,New York,574.0,2243.0,064200,36047064200,9716,11779,235070.0,0.0,40.6121974,-73.9463939,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02095552659,2.501432e-05,2,235071
644.0,Kings County,New York,677.0,2980.0,064400,36047064400,9924,12001,199330.0,0.0,40.6137965,-73.9424791,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01977334161,2.121155e-05,2,199330
646.0,Kings County,New York,591.0,1996.0,064600,36047064600,7752,9573,165636.0,0.0,40.6159147,-73.9395351,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0180216472,1.762642e-05,2,165634
648.0,Kings County,New York,546.0,2349.0,064800,36047064800,9688,11749,151522.0,0.0,40.6176898,-73.9364602,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.0166276865,1.612511e-05,2,151523
650.0,Kings County,New York,387.0,1542.0,065000,36047065000,9925,12002,166228.0,0.0,40.6199785,-73.9336466,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01763758523,1.769085e-05,2,166230
652.0,Kings County,New York,353.0,1076.0,065200,36047065200,9371,11422,174713.0,0.0,40.614762,-73.9300726,35620.0,"New York-Newark-Jersey City, N",2.23927,2.2,0.02003946424,1.85921e-05,2,174712
654.0,Kings County,New York,457.0,1451.0,065400,36047065400,9610,11670,151523.0,0.0,40.6129487,-73.9318078,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02152703811,1.612411e-05,2,151524
656.0,Kings County,New York,478.0,1752.0,065600,36047065600,9871,11943,153578.0,0.0,40.6130109,-73.9349822,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01669511895,1.634255e-05,2,153577
658.0,Kings County,New York,417.0,1740.0,065800,36047065800,9375,11426,153365.0,0.0,40.6080828,-73.9312005,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.01987008798,1.631871e-05,2,153364
660.0,Kings County,New York,510.0,2067.0,066000,36047066000,9376,11427,152314.0,0.0,40.6090466,-73.92808,35620.0,"New York-Newark-Jersey City, N",2.006118,2.0,0.0166517645,1.620734e-05,2,152315
662.0,Kings County,New York,445.0,1326.0,066200,36047066200,9377,11428,231462.0,0.0,40.6093052,-73.924372,35620.0,"New York-Newark-Jersey City, N",2.831103,2.8,0.02618864606,2.462932e-05,3,231463
670.0,Kings County,New York,726.0,2888.0,067000,36047067000,9739,11802,208266.0,0.0,40.6127246,-73.9227642,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02003973735,2.216204e-05,3,208265
672.0,Kings County,New York,440.0,1832.0,067200,36047067200,9378,11430,174237.0,0.0,40.618747,-73.9278042,35620.0,"New York-Newark-Jersey City, N",2.577309,2.6,0.02368319143,1.854251e-05,3,174236
674.0,Kings County,New York,482.0,1848.0,067400,36047067400,9379,11431,189209.0,0.0,40.6198305,-73.9302723,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02112071382,2.01363e-05,2,189209
676.0,Kings County,New York,470.0,1773.0,067600,36047067600,9380,11432,155374.0,0.0,40.624995,-73.9272011,35620.0,"New York-Newark-Jersey City, N",2.144974,2.1,0.02067633961,1.653684e-05,2,155375
678.0,Kings County,New York,803.0,3122.0,067800,36047067800,9599,11659,166222.0,0.0,40.6261489,-73.922779,35620.0,"New York-Newark-Jersey City, N",2.797639,2.8,0.01667356673,1.769154e-05,3,166221
680.0,Kings County,New York,519.0,2153.0,068000,36047068000,9381,11433,168859.0,0.0,40.6213764,-73.9251879,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01703088494,1.797107e-05,3,168860
682.0,Kings County,New York,729.0,2480.0,068200,36047068200,9382,11434,202229.0,0.0,40.6166469,-73.9241304,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02056776528,2.152083e-05,3,202228
686.0,Kings County,New York,380.0,1596.0,068600,36047068600,9564,11624,148006.0,0.0,40.6148226,-73.9172817,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01973699285,1.575015e-05,3,148006
688.0,Kings County,New York,436.0,1796.0,068800,36047068800,9372,11423,156912.0,0.0,40.6172158,-73.9191004,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01684417006,1.669861e-05,3,156913
690.0,Kings County,New York,487.0,1994.0,069000,36047069000,9873,11945,172913.0,0.0,40.6199654,-73.9206701,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02103766848,1.840218e-05,3,172914
692.0,Kings County,New York,671.0,2434.0,069200,36047069200,9373,11424,182215.0,0.0,40.6236755,-73.9200888,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.0205629921,1.939318e-05,3,182216
696.02,Kings County,New York,1593.0,5247.0,069602,36047069602,7784,9618,688168.0,172866.0,40.622761,-73.9092489,35620.0,"New York-Newark-Jersey City, N",3.195678,3.2,0.05202289738,9.163835e-05,3,861034
698.0,Kings County,New York,343.0,1351.0,069800,36047069800,9374,11425,500249.0,120721.0,40.6112503,-73.9170851,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.04348550382,6.607887e-05,3,620971
700.0,Kings County,New York,379.0,1419.0,070000,36047070000,9383,11435,201893.0,0.0,40.6200459,-73.9067408,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01967312401,2.148637e-05,4,201894
293.01,Bronx County,New York,484.0,1772.0,029301,36005029301,9978,12064,286791.0,733013.0,40.8829227,-73.9216655,35620.0,"New York-Newark-Jersey City, N",1.00757,1.0,0.04453673842,0.00010895674,1,1019805
293.02,Bronx County,New York,1330.0,5546.0,029302,36005029302,9958,12044,425237.0,0.0,40.8792795,-73.9158619,35620.0,"New York-Newark-Jersey City, N",2.000993,2.0,0.03884793529,4.54293e-05,2,425235
295.0,Bronx County,New York,922.0,4401.0,029500,36005029500,7820,9655,236468.0,0.0,40.884935,-73.9085679,35620.0,"New York-Newark-Jersey City, N",2.020276,2.0,0.02788064335,2.526476e-05,2,236468
296.0,Bronx County,New York,433.0,1807.0,029600,36005029600,7821,9656,723313.0,0.0,40.8553721,-73.8450221,35620.0,"New York-Newark-Jersey City, N",2.949849,2.9,0.05809804153,7.724676e-05,3,723314
297.0,Bronx County,New York,870.0,3946.0,029700,36005029700,7594,9374,232730.0,0.0,40.884931,-73.9118383,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02542955611,2.486531e-05,2,232729
300.0,Bronx County,New York,1474.0,6407.0,030000,36005030000,7822,9657,415698.0,0.0,40.852194,-73.8312298,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02687067501,4.439248e-05,3,415698
301.0,Bronx County,New York,254.0,1463.0,030100,36005030100,7823,9658,146000.0,0.0,40.8832399,-73.9179338,35620.0,"New York-Newark-Jersey City, N",1.306383,1.3,0.01582493273,1.559863e-05,1,146000
302.01,Bronx County,New York,966.0,3813.0,030201,36005030201,8096,9964,221595.0,0.0,40.8619206,-73.8244988,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02225687248,2.366784e-05,3,221597
302.02,Bronx County,New York,1353.0,5128.0,030202,36005030202,8094,9962,182913.0,126090.0,40.86476,-73.8203987,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.023708381,3.300467e-05,3,309002
307.01,Bronx County,New York,1423.0,5826.0,030701,36005030701,7824,9659,396734.0,0.0,40.8931511,-73.9105743,35620.0,"New York-Newark-Jersey City, N",1.311776,1.3,0.04079693652,4.239323e-05,1,396735
309.0,Bronx County,New York,705.0,4392.0,030900,36005030900,9979,12065,1365853.0,2154981.0,40.9017787,-73.9140106,35620.0,"New York-Newark-Jersey City, N",1.121542,1.1,0.08984082964,0.00037625659,1,3520834
310.0,Bronx County,New York,1004.0,4552.0,031000,36005031000,7825,9660,639444.0,0.0,40.8612451,-73.836015,35620.0,"New York-Newark-Jersey City, N",2.764131,2.8,0.03498601626,6.829606e-05,3,639449
312.0,Bronx County,New York,344.0,1531.0,031200,36005031200,8306,10214,202061.0,0.0,40.8620616,-73.8424492,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02149524949,2.15813e-05,3,202061
314.0,Bronx County,New York,460.0,2085.0,031400,36005031400,8307,10215,211194.0,0.0,40.8615367,-73.8455326,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02185627564,2.255645e-05,3,211192
316.0,Bronx County,New York,537.0,1978.0,031600,36005031600,7558,9336,177170.0,0.0,40.8619716,-73.8487247,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01870338337,1.892272e-05,3,177169
318.0,Bronx County,New York,498.0,2215.0,031800,36005031800,7826,9661,178366.0,0.0,40.8619545,-73.8515677,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02203970059,1.905052e-05,3,178366
323.0,Bronx County,New York,1095.0,4429.0,032300,36005032300,7827,9663,561181.0,0.0,40.9053418,-73.9075805,35620.0,"New York-Newark-Jersey City, N",1.022941,1.0,0.03411841248,5.997626e-05,1,561182
324.0,Bronx County,New York,706.0,3286.0,032400,36005032400,7828,9664,267455.0,0.0,40.8613366,-73.8597114,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02277543965,2.856565e-05,3,267456
326.0,Bronx County,New York,871.0,3695.0,032600,36005032600,9961,12047,332096.0,0.0,40.8621894,-73.8554843,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02732775968,3.546986e-05,3,332095
328.0,Bronx County,New York,1013.0,3989.0,032800,36005032800,8308,10216,204674.0,0.0,40.8617363,-73.8631301,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02093722134,2.186042e-05,3,204675
330.0,Bronx County,New York,1244.0,5456.0,033000,36005033000,7552,9330,206129.0,0.0,40.8616561,-73.8660255,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02100975006,2.201559e-05,3,206128
332.01,Bronx County,New York,1034.0,5303.0,033201,36005033201,9771,11835,114034.0,0.0,40.8594756,-73.8692323,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01430699044,1.217918e-05,3,114035
332.02,Bronx County,New York,762.0,3821.0,033202,36005033202,9980,12066,115204.0,0.0,40.8633818,-73.8689413,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01420035423,1.230475e-05,3,115204
335.0,Bronx County,New York,372.0,2042.0,033500,36005033500,9983,12069,696563.0,0.0,40.89064,-73.9070543,35620.0,"New York-Newark-Jersey City, N",1.255509,1.3,0.04375131112,7.443283e-05,1,696563
336.01,Bronx County,New York,1298.0,5121.0,033601,36005033601,8216,10102,128000.0,0.0,40.8675676,-73.868886,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01495568171,1.367217e-05,3,127999
336.02,Bronx County,New York,397.0,1678.0,033602,36005033602,8214,10100,56395.0,0.0,40.870582,-73.8688837,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01030410042,6.02409e-06,3,56395
337.0,Bronx County,New York,725.0,2632.0,033700,36005033700,9984,12070,424266.0,0.0,40.9063138,-73.9025167,35620.0,"New York-Newark-Jersey City, N",1.983524,2.0,0.03708424777,4.534393e-05,2,424265
338.01,Bronx County,New York,564.0,2261.0,033801,36005033801,8227,10117,114381.0,0.0,40.8675707,-73.8658465,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01423347067,1.221771e-05,3,114382
338.02,Bronx County,New York,442.0,1687.0,033802,36005033802,8217,10104,46999.0,0.0,40.8705487,-73.865744,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.00927206256,5.02039e-06,3,46999
340.0,Bronx County,New York,1361.0,5683.0,034000,36005034000,7829,9666,158344.0,0.0,40.8684405,-73.862923,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01747930173,1.691375e-05,3,158344
342.0,Bronx County,New York,441.0,1698.0,034200,36005034200,7830,9667,156821.0,0.0,40.8684165,-73.8600255,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01736189679,1.675089e-05,3,156820
343.0,Bronx County,New York,370.0,1660.0,034300,36005034300,7831,9668,121495.0,0.0,40.9096659,-73.8981711,35620.0,"New York-Newark-Jersey City, N",1.994832,2.0,0.01603518653,1.298566e-05,2,121496
344.0,Bronx County,New York,513.0,2202.0,034400,36005034400,7832,9669,157012.0,0.0,40.8683644,-73.8571317,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01738705699,1.677149e-05,3,157013
345.0,Bronx County,New York,806.0,3278.0,034500,36005034500,7851,9688,274627.0,0.0,40.9040602,-73.89869,35620.0,"New York-Newark-Jersey City, N",2.0,2.0,0.02359158121,2.93502e-05,2,274628
348.0,Bronx County,New York,1505.0,5914.0,034800,36005034800,9985,12071,437468.0,0.0,40.8694471,-73.8530706,35620.0,"New York-Newark-Jersey City, N",3.001036,3.0,0.03118282442,4.672911e-05,3,437466
350.0,Bronx County,New York,527.0,2127.0,035000,36005035000,7852,9689,191626.0,0.0,40.8685221,-73.8482552,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.01949940695,2.046892e-05,3,191627
351.0,Bronx County,New York,690.0,3719.0,035100,36005035100,8281,10187,580468.0,0.0,40.8950697,-73.8999975,35620.0,"New York-Newark-Jersey City, N",1.631363,1.6,0.03993601876,6.202803e-05,1,580469
356.0,Bronx County,New York,524.0,2171.0,035600,36005035600,8282,10188,404361.0,0.0,40.8669582,-73.8359997,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.03628261048,4.319125e-05,3,404359
358.0,Bronx County,New York,2075.0,8591.0,035800,36005035800,8283,10189,651471.0,0.0,40.8739819,-73.8425963,35620.0,"New York-Newark-Jersey City, N",3.003132,3.0,0.03594869963,6.95932e-05,3,651469
359.0,Bronx County,New York,580.0,2107.0,035900,36005035900,8284,10190,134331.0,0.0,40.8402093,-73.8833847,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01778635537,1.434287e-05,4,134333
360.0,Bronx County,New York,690.0,3118.0,036000,36005036000,9986,12072,266176.0,0.0,40.8668405,-73.8431182,35620.0,"New York-Newark-Jersey City, N",3.0,3.0,0.02537574436,2.843122e-05,3,266176
361.0,Bronx County,New York,1411.0,5827.0,036100,36005036100,8285,10191,164834.0,0.0,40.8422604,-73.8795761,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01811938846,1.760008e-05,4,164834
363.0,Bronx County,New York,1516.0,7021.0,036300,36005036300,8286,10192,221467.0,0.0,40.8445438,-73.8827576,35620.0,"New York-Newark-Jersey City, N",4.0,4.0,0.01999540557,2.364767e-05,4,221465
